gi|56551154|ref|YP_161993.1|
gi|283856215|ref|YP_161995.2|	K02193
gi|283856216|ref|YP_161997.2|
gi|56551159|ref|YP_161998.1|
gi|283856217|ref|YP_161999.2|
gi|56551161|ref|YP_162000.1|
gi|56551162|ref|YP_162001.1|
gi|283856218|ref|YP_162002.2|
gi|56551164|ref|YP_162003.1|
gi|56551165|ref|YP_162004.1|
gi|56551166|ref|YP_162005.1|
gi|283856219|ref|YP_003377794.1|
gi|283856220|ref|YP_162006.2|	K03820
gi|56551169|ref|YP_162008.1|	K00789
gi|56551170|ref|YP_162009.1|	K03092
gi|283856221|ref|YP_162010.2|	K06861
gi|56551172|ref|YP_162011.1|
gi|56551173|ref|YP_162012.1|
gi|283856222|ref|YP_162013.2|	K03684
gi|283856223|ref|YP_162014.2|	K03704
gi|56551177|ref|YP_162016.1|
gi|56551178|ref|YP_162017.1|	K03585
gi|56551179|ref|YP_162018.1|	K03296
gi|283856224|ref|YP_162020.2|
gi|283856225|ref|YP_162021.2|	K09807
gi|56551183|ref|YP_162022.1|
gi|56551186|ref|YP_162025.1|
gi|283856226|ref|YP_162026.2|	K13292
gi|56551189|ref|YP_162028.1|	K06609
gi|283856227|ref|YP_162029.2|	K02902
gi|56551192|ref|YP_162031.1|	K11991
gi|56551193|ref|YP_162032.1|	K03699
gi|56551194|ref|YP_162033.1|	K00334
gi|283856228|ref|YP_162034.2|	K01945
gi|56551196|ref|YP_162035.1|	K03601
gi|56551197|ref|YP_162036.1|
gi|56551198|ref|YP_162037.1|
gi|283856229|ref|YP_162038.2|	K01772
gi|56551201|ref|YP_162040.1|
gi|56551202|ref|YP_162041.1|
gi|56551203|ref|YP_162042.1|	K07266
gi|283856230|ref|YP_162044.2|	K00540
gi|56551207|ref|YP_162046.1|	K00286
gi|56551208|ref|YP_162047.1|	K01436
gi|56551209|ref|YP_162048.1|
gi|56551210|ref|YP_162049.1|	K06131
gi|283856231|ref|YP_162050.2|
gi|56551214|ref|YP_162053.1|
gi|56551215|ref|YP_162054.1|
gi|283856232|ref|YP_162056.2|	K00287
gi|56551218|ref|YP_162057.1|	K11753
gi|56551219|ref|YP_162058.1|	K01870
gi|56551220|ref|YP_162059.1|	K03101
gi|56551221|ref|YP_162060.1|
gi|56551222|ref|YP_162061.1|	K09457
gi|283856233|ref|YP_162062.2|	K01760
gi|56551224|ref|YP_162063.1|	K02356
gi|56551225|ref|YP_162064.1|	K01092
gi|56551227|ref|YP_162066.1|
gi|56551228|ref|YP_162067.1|	K00788
gi|56551231|ref|YP_162070.1|
gi|56551232|ref|YP_162071.1|
gi|56551235|ref|YP_162074.1|	K01840
gi|56551237|ref|YP_162076.1|
gi|56551238|ref|YP_162077.1|	K00812
gi|56551239|ref|YP_162078.1|
gi|56551240|ref|YP_162079.1|	K03568
gi|283856234|ref|YP_162080.2|	K06896
gi|56551242|ref|YP_162081.1|	K03320
gi|56551243|ref|YP_162082.1|	K03666
gi|56551244|ref|YP_162083.1|	K03665
gi|56551245|ref|YP_162084.1|	K07735
gi|56551246|ref|YP_162085.1|
gi|283856235|ref|YP_162086.2|
gi|283856236|ref|YP_162087.2|
gi|283856237|ref|YP_162088.2|	K00991
gi|283856238|ref|YP_162089.2|	K03572
gi|56551251|ref|YP_162090.1|	K03569
gi|56551252|ref|YP_162091.1|	K03570
gi|56551253|ref|YP_162092.1|
gi|283856239|ref|YP_162094.2|	K05515
gi|56551256|ref|YP_162095.1|	K05837
gi|283856240|ref|YP_162096.2|
gi|56551258|ref|YP_162097.1|	K03702
gi|283856241|ref|YP_162098.2|	K00773
gi|56551260|ref|YP_162099.1|	K01972
gi|56551262|ref|YP_162101.1|	K08138
gi|56551263|ref|YP_162102.1|	K00036
gi|56551264|ref|YP_162103.1|	K01690
gi|56551265|ref|YP_162104.1|	K00845
gi|56551267|ref|YP_162106.1|
gi|56551268|ref|YP_162107.1|
gi|283856242|ref|YP_162108.2|
gi|56551270|ref|YP_162109.1|
gi|283856243|ref|YP_162110.2|
gi|56551272|ref|YP_162111.1|	K01338
gi|283856244|ref|YP_162112.2|	K01247
gi|56551274|ref|YP_162113.1|
gi|56551275|ref|YP_162114.1|	K06909
gi|56551276|ref|YP_162115.1|
gi|56551277|ref|YP_162116.1|
gi|283856245|ref|YP_162118.2|
gi|56551280|ref|YP_162119.1|
gi|56551281|ref|YP_162120.1|
gi|283856246|ref|YP_162122.2|
gi|283856247|ref|YP_162123.2|
gi|56551285|ref|YP_162124.1|
gi|56551286|ref|YP_162125.1|
gi|283856248|ref|YP_162126.2|
gi|283856249|ref|YP_162127.2|
gi|56551289|ref|YP_162128.1|
gi|56551290|ref|YP_162129.1|
gi|56551291|ref|YP_162131.1|
gi|56551293|ref|YP_162132.1|
gi|283856250|ref|YP_162133.2|
gi|56551295|ref|YP_162134.1|
gi|56551296|ref|YP_162135.1|
gi|56551297|ref|YP_162136.1|
gi|56551298|ref|YP_162137.1|	K02427
gi|56551299|ref|YP_162138.1|	K01524
gi|56551301|ref|YP_162140.1|	K03694
gi|56551302|ref|YP_162141.1|	K09686
gi|56551303|ref|YP_162142.1|	K13583
gi|283856251|ref|YP_162143.2|	K00821
gi|283856252|ref|YP_162144.2|	K00611
gi|56551306|ref|YP_162145.1|	K04083
gi|56551307|ref|YP_162146.1|	K02622
gi|56551308|ref|YP_162147.1|	K05595
gi|56551309|ref|YP_162148.1|
gi|56551310|ref|YP_162149.1|
gi|283856253|ref|YP_162151.2|	K09812
gi|283856254|ref|YP_162152.2|
gi|56551314|ref|YP_162153.1|
gi|56551315|ref|YP_162154.1|	K00655
gi|56551316|ref|YP_162155.1|	K04517
gi|56551317|ref|YP_162156.1|	K00817
gi|56551318|ref|YP_162157.1|	K17472
gi|56551319|ref|YP_162158.1|	K09014
gi|283856255|ref|YP_162160.2|	K09013
gi|56551322|ref|YP_162161.1|	K09015
gi|56551323|ref|YP_162162.1|	K11717
gi|56551324|ref|YP_162163.1|
gi|56551325|ref|YP_162164.1|	K13628
gi|56551326|ref|YP_162165.1|	K07025
gi|56551327|ref|YP_162166.1|	K00674
gi|283856256|ref|YP_162167.2|	K01476
gi|56551329|ref|YP_162168.1|	K00942
gi|283856257|ref|YP_162170.2|
gi|56551332|ref|YP_162171.1|
gi|56551333|ref|YP_162172.1|
gi|56551335|ref|YP_162174.1|	K06179
gi|56551336|ref|YP_162175.1|
gi|56551337|ref|YP_162176.1|	K07556
gi|283856258|ref|YP_162177.2|
gi|56551339|ref|YP_162178.1|	K00526
gi|56551340|ref|YP_162179.1|	K09795
gi|56551341|ref|YP_162180.1|
gi|56551342|ref|YP_162181.1|
gi|56551343|ref|YP_162182.1|
gi|283856259|ref|YP_162183.2|
gi|283856260|ref|YP_162184.2|
gi|283856261|ref|YP_162187.2|
gi|56551349|ref|YP_162188.1|	K03977
gi|283856262|ref|YP_162189.2|	K01938
gi|56551352|ref|YP_162191.1|	K03863
gi|56551353|ref|YP_162192.1|	K05800
gi|56551354|ref|YP_162193.1|	K09810
gi|56551355|ref|YP_162194.1|	K09808
gi|283856263|ref|YP_162195.2|	K01881
gi|56551358|ref|YP_162197.1|	K01937
gi|283856264|ref|YP_162199.2|
gi|56551361|ref|YP_162200.1|	K01803
gi|283856265|ref|YP_162202.2|	K03770
gi|56551364|ref|YP_162203.1|	K01657
gi|56551365|ref|YP_162204.1|
gi|56551367|ref|YP_162206.1|
gi|56551368|ref|YP_162207.1|
gi|56551369|ref|YP_162208.1|	K00794
gi|56551370|ref|YP_162209.1|	K14652
gi|56551371|ref|YP_162210.1|	K00793
gi|56551372|ref|YP_162211.1|	K11752
gi|56551373|ref|YP_162212.1|
gi|56551374|ref|YP_162213.1|
gi|56551375|ref|YP_162214.1|
gi|56551376|ref|YP_162215.1|
gi|56551377|ref|YP_162216.1|
gi|56551378|ref|YP_162217.1|	K02446
gi|56551379|ref|YP_162218.1|	K00003
gi|283856266|ref|YP_162219.2|	K07507
gi|56551381|ref|YP_162220.1|	K00249
gi|56551382|ref|YP_162221.1|	K09709
gi|56551383|ref|YP_162222.1|	K01644
gi|56551384|ref|YP_162223.1|
gi|56551385|ref|YP_162224.1|
gi|56551386|ref|YP_162225.1|	K01354
gi|56551387|ref|YP_162226.1|	K01262
gi|283856267|ref|YP_162227.2|	K04751
gi|56551389|ref|YP_162228.1|	K01915
gi|56551390|ref|YP_162229.1|	K07552
gi|56551391|ref|YP_162230.1|
gi|283856268|ref|YP_162231.2|
gi|56551393|ref|YP_162232.1|	K01091
gi|283856269|ref|YP_162233.2|	K04042
gi|56551395|ref|YP_162234.1|
gi|283856270|ref|YP_162235.2|
gi|56551397|ref|YP_162236.1|
gi|283856271|ref|YP_162237.2|
gi|56551399|ref|YP_162238.1|	K00721
gi|56551401|ref|YP_162240.1|	K06177
gi|56551402|ref|YP_162241.1|	K15034
gi|56551403|ref|YP_162242.1|	K07170
gi|56551404|ref|YP_162243.1|
gi|56551405|ref|YP_162244.1|
gi|56551406|ref|YP_162245.1|	K00627
gi|56551407|ref|YP_162246.1|	K10806
gi|56551408|ref|YP_162247.1|	K00382
gi|56551409|ref|YP_162248.1|
gi|283856272|ref|YP_003377795.1|	K02950
gi|56551410|ref|YP_162249.1|	K02992
gi|56551411|ref|YP_162250.1|	K02355
gi|56551412|ref|YP_162251.1|	K02358
gi|283856273|ref|YP_003377796.1|	K02946
gi|56551413|ref|YP_162252.1|	K02906
gi|56551414|ref|YP_162253.1|	K02926
gi|56551415|ref|YP_162254.1|	K02892
gi|56551416|ref|YP_162255.1|	K02886
gi|283856274|ref|YP_003377797.1|	K02965
gi|56551417|ref|YP_162256.1|	K02890
gi|56551418|ref|YP_162257.1|	K02982
gi|56551419|ref|YP_162258.1|	K02878
gi|56551420|ref|YP_162259.1|	K02904
gi|56551421|ref|YP_162260.1|	K02961
gi|283856275|ref|YP_162261.2|	K02874
gi|56551423|ref|YP_162262.1|	K02895
gi|56551424|ref|YP_162263.1|	K02931
gi|56551425|ref|YP_162264.1|	K02954
gi|56551426|ref|YP_162265.1|	K02994
gi|56551427|ref|YP_162266.1|	K02933
gi|56551428|ref|YP_162267.1|	K02881
gi|56551429|ref|YP_162268.1|	K02988
gi|56551430|ref|YP_162269.1|	K02907
gi|56551432|ref|YP_162271.1|	K02876
gi|56551433|ref|YP_162272.1|	K03076
gi|56551434|ref|YP_162273.1|	K00939
gi|161611321|ref|YP_162274.2|	K02952
gi|56551436|ref|YP_162275.1|	K02948
gi|56551437|ref|YP_162276.1|	K03040
gi|56551438|ref|YP_162277.1|	K02879
gi|56551439|ref|YP_162278.1|	K01681
gi|56551440|ref|YP_162279.1|	K00031
gi|56551441|ref|YP_162280.1|	K01609
gi|56551442|ref|YP_162281.1|	K03321
gi|283856276|ref|YP_162282.2|
gi|56551444|ref|YP_162283.1|	K00936
gi|56551445|ref|YP_162284.1|	K00962
gi|56551446|ref|YP_162285.1|	K02956
gi|56551447|ref|YP_162286.1|	K03177
gi|56551448|ref|YP_162287.1|	K00857
gi|56551449|ref|YP_162288.1|	K02834
gi|56551450|ref|YP_162289.1|	K02519
gi|56551451|ref|YP_162290.1|	K07742
gi|283856277|ref|YP_162291.2|	K02600
gi|56551453|ref|YP_162292.1|	K09748
gi|283856278|ref|YP_162293.2|
gi|56551455|ref|YP_162294.1|	K06923
gi|56551456|ref|YP_162295.1|	K00817
gi|283856279|ref|YP_162296.2|
gi|56551458|ref|YP_162297.1|
gi|56551459|ref|YP_162298.1|	K04092
gi|56551460|ref|YP_162299.1|	K02523
gi|283856280|ref|YP_162300.2|	K03579
gi|56551462|ref|YP_162301.1|	K08224
gi|283856281|ref|YP_162302.2|	K01902
gi|283856282|ref|YP_162303.2|
gi|56551465|ref|YP_162304.1|
gi|283856283|ref|YP_162305.2|	K02687
gi|283856284|ref|YP_162306.2|
gi|56551468|ref|YP_162307.1|	K02049
gi|56551469|ref|YP_162308.1|	K03675
gi|56551470|ref|YP_162309.1|	K03657
gi|56551471|ref|YP_162310.1|	K08316
gi|283856285|ref|YP_162311.2|	K06178
gi|283856286|ref|YP_162313.2|	K11102
gi|56551477|ref|YP_162316.1|	K08218
gi|56551478|ref|YP_162317.1|	K11754
gi|56551479|ref|YP_162318.1|	K01963
gi|56551480|ref|YP_162319.1|	K01695
gi|56551481|ref|YP_162320.1|	K01696
gi|56551482|ref|YP_162321.1|	K01817
gi|56551483|ref|YP_162322.1|	K01591
gi|56551484|ref|YP_162323.1|
gi|56551485|ref|YP_162324.1|	K04485
gi|56551486|ref|YP_162325.1|
gi|56551487|ref|YP_162326.1|
gi|56551488|ref|YP_162327.1|
gi|56551489|ref|YP_162328.1|	K01735
gi|56551490|ref|YP_162329.1|	K00891
gi|283856287|ref|YP_162330.2|
gi|283856288|ref|YP_162332.2|
gi|56551494|ref|YP_162333.1|	K04763
gi|56551495|ref|YP_162334.1|	K01962
gi|56551497|ref|YP_162336.1|	K13587
gi|56551498|ref|YP_162337.1|	K02557
gi|56551499|ref|YP_162338.1|	K02556
gi|56551500|ref|YP_162339.1|	K02397
gi|56551501|ref|YP_162340.1|
gi|56551502|ref|YP_162341.1|
gi|283856289|ref|YP_162342.2|	K02394
gi|283856290|ref|YP_162343.2|	K02393
gi|56551505|ref|YP_162344.1|	K02392
gi|56551506|ref|YP_162345.1|	K02391
gi|56551507|ref|YP_162346.1|	K02390
gi|56551508|ref|YP_162347.1|	K02389
gi|56551509|ref|YP_162348.1|	K02388
gi|56551510|ref|YP_162349.1|	K02387
gi|56551512|ref|YP_162351.1|	K02556
gi|283856291|ref|YP_162352.2|
gi|56551515|ref|YP_162354.1|
gi|56551517|ref|YP_162356.1|
gi|56551518|ref|YP_162357.1|
gi|56551520|ref|YP_162359.1|	K02400
gi|56551521|ref|YP_162360.1|	K04562
gi|56551522|ref|YP_162361.1|	K02405
gi|56551523|ref|YP_162362.1|
gi|56551524|ref|YP_162363.1|
gi|283856292|ref|YP_162364.2|	K02406
gi|283856293|ref|YP_162366.2|	K10943
gi|283856294|ref|YP_162367.2|	K02408
gi|283856295|ref|YP_162369.2|	K02409
gi|56551531|ref|YP_162370.1|	K02410
gi|283856296|ref|YP_162371.2|
gi|283856297|ref|YP_162372.2|	K02412
gi|56551534|ref|YP_162373.1|
gi|56551535|ref|YP_162374.1|
gi|283856298|ref|YP_162376.2|
gi|56551538|ref|YP_162377.1|
gi|56551539|ref|YP_162378.1|	K02416
gi|56551540|ref|YP_162379.1|	K02417
gi|283856299|ref|YP_162381.2|
gi|56551543|ref|YP_162382.1|	K02419
gi|56551544|ref|YP_162383.1|
gi|56551545|ref|YP_162384.1|	K02421
gi|56551546|ref|YP_162385.1|	K02401
gi|56551547|ref|YP_162386.1|	K02407
gi|56551548|ref|YP_162387.1|	K02422
gi|283856300|ref|YP_162388.2|
gi|56551550|ref|YP_162389.1|	K11936
gi|56551551|ref|YP_162390.1|
gi|56551552|ref|YP_162391.1|
gi|283856301|ref|YP_162392.2|	K00673
gi|283856302|ref|YP_162393.2|	K01295
gi|283856303|ref|YP_162394.2|
gi|56551556|ref|YP_162395.1|	K04043
gi|56551557|ref|YP_162396.1|	K03686
gi|56551558|ref|YP_162397.1|	K01756
gi|56551559|ref|YP_162398.1|	K03630
gi|56551560|ref|YP_162399.1|
gi|56551561|ref|YP_162400.1|
gi|56551562|ref|YP_162401.1|
gi|283856304|ref|YP_003377798.1|
gi|56551563|ref|YP_162402.1|	K02108
gi|56551564|ref|YP_162403.1|
gi|56551565|ref|YP_162404.1|
gi|283856305|ref|YP_162406.2|
gi|56551568|ref|YP_162407.1|	K03703
gi|283856306|ref|YP_162408.2|	K03584
gi|56551570|ref|YP_162409.1|
gi|56551571|ref|YP_162410.1|	K03566
gi|56551572|ref|YP_162411.1|	K10764
gi|56551573|ref|YP_162412.1|	K00052
gi|56551574|ref|YP_162413.1|
gi|283856307|ref|YP_162415.2|
gi|283856308|ref|YP_162416.2|
gi|56551578|ref|YP_162417.1|
gi|283856309|ref|YP_162418.2|
gi|56551580|ref|YP_162419.1|
gi|283856310|ref|YP_162420.2|
gi|56551582|ref|YP_162421.1|
gi|56551583|ref|YP_162422.1|	K01652
gi|283856311|ref|YP_162423.2|	K07088
gi|56551585|ref|YP_162424.1|
gi|56551587|ref|YP_162426.1|	K04094
gi|56551588|ref|YP_162427.1|	K02469
gi|56551589|ref|YP_162428.1|
gi|283856312|ref|YP_162429.2|
gi|56551591|ref|YP_162430.1|
gi|56551593|ref|YP_162432.1|	K11741
gi|283856313|ref|YP_162433.2|
gi|56551595|ref|YP_162434.1|
gi|283856314|ref|YP_162436.2|
gi|283856315|ref|YP_162439.2|
gi|283856316|ref|YP_162440.2|
gi|56551602|ref|YP_162441.1|	K10773
gi|56551603|ref|YP_162442.1|	K00215
gi|283856317|ref|YP_162443.2|	K11175
gi|56551605|ref|YP_162444.1|	K01933
gi|283856318|ref|YP_162445.2|
gi|56551607|ref|YP_162446.1|
gi|56551608|ref|YP_162447.1|	K00937
gi|56551609|ref|YP_162448.1|	K01524
gi|56551610|ref|YP_162449.1|	K03684
gi|56551611|ref|YP_162450.1|	K01876
gi|56551612|ref|YP_162451.1|
gi|56551614|ref|YP_162453.1|	K04760
gi|56551615|ref|YP_162454.1|	K08309
gi|56551616|ref|YP_162455.1|	K01714
gi|56551617|ref|YP_162456.1|	K03664
gi|56551618|ref|YP_162457.1|	K07386
gi|302858698|ref|YP_003848907.1|
gi|56551620|ref|YP_162459.1|	K02601
gi|56551621|ref|YP_162460.1|	K02867
gi|56551622|ref|YP_162461.1|	K02863
gi|56551623|ref|YP_162462.1|	K02864
gi|56551624|ref|YP_162464.1|	K02935
gi|56551627|ref|YP_162466.1|	K03043
gi|283856319|ref|YP_162467.2|	K03046
gi|283856320|ref|YP_162468.2|	K03827
gi|283856321|ref|YP_162469.2|	K01082
gi|56551631|ref|YP_162470.1|	K01961
gi|56551632|ref|YP_162471.1|	K02160
gi|56551633|ref|YP_162472.1|	K03786
gi|56551634|ref|YP_162473.1|	K03149
gi|56551635|ref|YP_162474.1|	K07145
gi|56551636|ref|YP_162475.1|
gi|56551639|ref|YP_162478.1|	K02837
gi|56551640|ref|YP_162479.1|
gi|56551641|ref|YP_162480.1|	K09958
gi|56551642|ref|YP_162481.1|
gi|56551643|ref|YP_162482.1|
gi|56551644|ref|YP_162483.1|	K01738
gi|56551645|ref|YP_162484.1|	K03089
gi|56551646|ref|YP_162485.1|	K06180
gi|283856322|ref|YP_162486.2|
gi|56551648|ref|YP_162487.1|	K13588
gi|56551649|ref|YP_162488.1|	K03676
gi|56551650|ref|YP_162489.1|
gi|283856323|ref|YP_162491.2|
gi|283856324|ref|YP_162492.2|
